ID,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller,SeriesGroup
18413,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/18413.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_16524
19211,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19211.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_16524
21863,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21863-lrBLgeJKbKwN.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_16524
20449,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20449-6Ub6v2RHvern.png,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_16524
1413,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx1413-SFa8qkugtNqD.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1413
2645,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2645.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_2645
2533,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2533.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_2533
21646,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21646-N6cVkCIx9KsP.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_21646
100635,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx100635-KK4UhWU4LEsN.png,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_100635
166527,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx166527-7Co2vkxgVzT8.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_166527
296,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/296.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_296
405,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/405-umT1upaBF6VG.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,series_150
150,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx150-YRcwKiJEXcLx.png,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,series_150
8792,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8792-tOJ769iNN6ax.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8792
2848,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx2848-byY6os6NuxRU.png,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_2848
155657,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx155657-LubJGspNMDPA.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_155657
12957,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/12957.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_12957
126911,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126911-DmXelVtepp1a.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,series_126911
13335,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx13335-u8p97Q1XJA0V.png,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_13335
102925,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx102925-VxdddCNVPvac.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_102925
97863,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx97863-79AXrUZ7VQa5.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_97863
98878,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/98878-jmrheWUkd7IA.png,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_97863
98092,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/98092-O3b1CNKixFut.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_98092
98093,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/98093-hEKKQXTjMeQ8.jpg,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_98092
139037,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b139037-0VI5I8YBHizi.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_98092
10077,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/10077.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_10077
7518,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7518.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_7518
149326,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx149326-qDJGf7IELKbL.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_149326
163137,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b163137-KBXHcaCBf1ZF.png,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_163137
6189,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6189.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6189
1525,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx1525-5KqKphuWOmt6.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1525
2930,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2930.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_2930
688,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx688-RztDGIBBugvj.png,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,series_688
689,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/689.jpg,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,series_688
10079,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx10079-NhSIefVJjprE.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_10079
11161,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/11161.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_10079
166896,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx166896-I28S6PPq9etk.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_166896
170496,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx170496-bBs1WgqY53y2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_166896
123434,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx123434-PZSCfPhdc0hC.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_123434
5686,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/5686.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5686
21397,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21397-wuQ94TdaWeSN.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_21397
149,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx149-6QGLHgJc8gum.png,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,series_149
21302,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21302-xKQKvqQdOoMF.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21302
180228,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx180228-MuZ7adbGiYVj.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_180228
177508,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx177508-Ajz9UrU5SsQ0.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_177508
2832,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2832-XXrQ4JlYsX0f.png,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_2832
169828,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b169828-0xBT9xk293RK.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_169828
20596,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20596-fJdMHV8xRMgY.png,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_20596
20837,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20837-yK7SvUj1Tg7l.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_20596
20900,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx20900-r4sNKDY8LBGK.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_20596
113655,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113655-pgIQ56Myer96.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_113655
21762,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21762-mevJoqFzGmih.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21762
108309,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx108309-lQtTuSDLzk4z.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21762
16604,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/16604.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,series_16604
113596,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx113596-LKA0bYJGjLnB.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_113596
124028,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124028-TQx8cy5DM2k4.png,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_124028
20953,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20953-ZWTPj5AplXtX.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_20953
21357,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21357-kMdMWARChk7Z.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_20953
97670,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx97670-OeUijqB6qWns.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_20953
3372,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/3372.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_3372
99685,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx99685-5Gg1xudfM5wV.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_99685
15535,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b15535-CgM04svC91uf.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_15535
20611,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20611-rfSDOfDVTCuP.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_20611
20851,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20851-mK8bp392T2fi.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20611
21442,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21442-KhWXg3NP80E7.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20611
21835,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21835-2KmHgjbKFluM.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,series_21835
928,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx928-xcKekI3ckIps.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_928
200228,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx200228-r8Bm5BulKKOS.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_200228
125574,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b125574-uy94V43EcEuP.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_125574
6500,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6500-RQxUgnApAqqn.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_6500
8668,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8668.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6500
9202,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9202.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_6500
10073,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx10073-MNiZ5o5RxzIt.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_6500
10920,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/10920.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6500
8726,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8726-PX1AiBJxOzyo.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_8726
180675,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx180675-YEwsxiMsnyvL.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,series_180675
97623,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx97623-TRugdwsoiQOx.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_97623
6518,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6518.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_6518
75,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx75-j5QtzskLdNry.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
560,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx560-dXVJeuipvBRF.png,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
8098,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8098-AVGxx4gEfNkI.png,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
17080,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx17080-snUj4m09qpXb.png,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
21287,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21287-ey3gaynEFqUS.png,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
98056,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx98056-IWZuJqO93j7T.png,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
112308,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx112308-xwQ3ydS9VQjw.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
117758,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117758-0TpL3jS56jgH.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
143201,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx143201-UZk4gT07EWb5.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_75
127090,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx127090-ftd2rro80kk9.jpg,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_127090
151632,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx151632-awVg6I4mukra.png,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_127090
9352,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9352.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_9352
211877,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx211877-EKreXXh4Xzo0.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_211877
115140,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx115140-LpgoUbY2vrvx.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_115140
193607,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx193607-gz99SDr9wgmq.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_193607
176328,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx176328-vO32zSgHBZzt.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_176328
114949,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx114949-0EQ4HnVq86DN.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_114949
100341,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx100341-0fgk2fX8hc79.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_100341
21106,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21106-VakGfsE3HILf.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21106
132849,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx132849-VaGMcJZC8x9V.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_132849
8111,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8111.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_8111
1509,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx1509-oouBMWdpaRO7.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_1509
321,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/321.jpg,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_321
21466,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21466-ZrNj0AU8UEwT.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21466
2993,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2993.jpg,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_2993
4214,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/4214.jpg,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_2993
323,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx323-ZGkUcJOn4ngy.png,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,series_323
21176,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b21176-TrjtsY4UqtKH.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21176
2447,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2447.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_2447
11355,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx11355-Jyx651oiiskI.png,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,series_11355
184812,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx184812-ZDipzujs3a3l.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_184812
10161,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx10161-iJAey1M4zFrX.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,series_10161
21700,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21700-HhTEXPZKxupP.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21700
5342,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx5342-ANw2oxMaqpKa.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,series_5342
6676,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6676-qzdGO9uAWxTR.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,series_5342
1203,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1203.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_1203
11079,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/11079.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_11079
20039,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20039.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_11079
128516,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128516-3wWZJ4JbeQ1S.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_128516
10629,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx10629-uOKcQVaD8PtZ.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_10629
121802,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b121802-ZlcGgWKN0GBt.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_121802
100522,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx100522-sWtyKyVtUNbV.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_100522
1156,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx1156-HrJ2pcXYZ4QI.png,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,series_1156
6512,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6512.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,series_6512
157198,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx157198-LVZ7PgxWwc6v.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,series_157198
162803,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx162803-hs0umrdl9SDN.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,series_157198
103018,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103018-ObA11W6xrFsx.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,series_103018
21731,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx21731-jhhJdeuCnFjB.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21731
98507,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx98507-dUU9Ax1kc46R.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21731
101337,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx101337-I2ZudqRGHaYT.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_21731
1633,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1633.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_1632
1632,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b1632-B0J9K3I7jBwH.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_1632
20975,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20975-rngRKzWL6z65.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20975
20976,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20976-twmK1eudsggB.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20975
1414,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1414.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1414
56,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b56-u0q9CHIgtbQG.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_56
132527,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx132527-GaTiOBNUQoT3.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_132527
21398,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21398-27jR37AWxxjk.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,series_21398
122434,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx122434-HmMGLaGk2v4j.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_122434
7266,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx7266-qq14nAGt9oeW.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,series_7266
10770,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b10770-ZLyHzJjDdoT7.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,series_10770
105191,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx105191-dnBOQQ5lm8M6.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_105191
693,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx693-2vsA1F4SK84h.jpg,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_693
12695,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/12695.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_12695
17871,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/17871.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_17871
3535,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx3535-UoGBEoHeILTi.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_3535
102051,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx102051-nY5ZbtRsBNR2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_102051
126649,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126649-sbuKTAghtsln.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_126649
21563,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx21563-TNf6EshJCy5l.png,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,series_21563
21685,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21685-h1SrcpaNnrIq.jpg,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_21685
