ID,ImageUrl,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller,SeriesGroup
21713,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21713-iIdNBkcihMMx.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,series_21713
107175,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx107175-8V3MZXwvFTzT.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_21713
106239,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx106239-fWKPmljR8dIB.png,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_106239
139804,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx139804-kpZVaUQvisjl.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,series_139804
183161,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx183161-5M054tuPmZJX.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_183161
194317,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx194317-M7t2ymBDHqyW.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_183161
177,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx177-tU0wjdXRw5u8.png,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_177
793,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx793-36e9w8wPXG6g.png,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,series_177
807,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/807.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_177
861,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx861-rbZNhIXwS4JE.png,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,series_177
969,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx969-5p26f5cQ6dku.jpg,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,series_177
2685,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx2685-ZP46utTR0mv8.jpg,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_177
3091,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx3091-97Yr9KdWI3Ou.jpg,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,series_177
4918,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b4918-hRZQMbu5Mnmm.jpg,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,series_177
4938,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4938.jpg,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,series_177
6864,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6864-tbc8T8lbYY69.png,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,series_177
10702,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10702.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,series_10702
21083,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21083-KUnmbNPk65YU.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21083
565,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx565-XWjoGw6sOoqo.png,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_565
170650,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx170650-iVQC67atMVj3.png,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_170650
108747,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b108747-J7ddZveecEkx.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_108747
99937,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx99937-4eugxyqtBXu7.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_99937
112010,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b112010-uRs7PPvskYn2.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_99937
141062,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx141062-ylZrIsNqM7rA.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,series_141062
237,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx237-P1YEQQFqZ1An.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,series_237
4246,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx4246-ASR4I3dIgA8p.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,series_237
12471,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12471-XFE6k5eDGhOt.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
13731,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13731.jpg,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,series_237
14875,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14875.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
15979,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/15979.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_237
98469,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98469-yAUcfoLGLHTk.jpg,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
101339,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101339-9zSbv7tieeVi.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
98470,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98470-y6GgN9h1bj1Q.jpg,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
118077,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx118077-jIxMjIASqJ4U.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
98471,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98471-i813DFIJJHTR.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_237
119942,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b119942-DL3Q1yfjOMKm.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_119942
5276,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx5276-VCu3CuWhIEAb.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_5276
106286,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx106286-5COcpd0J9VbL.png,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,series_106286
121689,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b121689-bJWTOeGVbAhB.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_121689
121690,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx121690-NSnKnNS80LIz.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_121689
200647,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b200647-Klkzd6HtkX1I.png,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_200647
195153,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx195153-yiRxZP5pPJLi.png,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,series_195153
120646,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx120646-CeYcpChKQt0F.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,series_120646
1380,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1380.jpg,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,series_1380
5039,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx5039-F9HXvMsrQGP8.png,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,series_5039
162923,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx162923-V2CAuCX6mF1w.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_162923
157631,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx157631-rYUCChUAxwPx.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,series_157631
21568,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21568-0JucnpivPhY2.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_21568
185122,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b185122-n5Pgco17YiOq.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_109639
109639,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b109639-dYkX119PtRm9.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_109639
115794,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx115794-pxCRlV2cs6Q6.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_109639
8936,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8936.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_8936
98222,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx98222-PT0Ob1qkGDUW.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_98222
2656,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2656.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_2656
98573,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx98573-XLwyFZCUA5Ma.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_98573
104562,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx104562-7qQr6Zcg6dhY.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,series_98573
140002,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx140002-zbEoTkcXifOa.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_140002
166527,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx166527-7Co2vkxgVzT8.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_166527
175422,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx175422-4I9gEsW7px6C.png,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_175422
100332,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx100332-5saXfqfB8nvF.jpg,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,series_100332
173388,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx173388-iPHxsekSIFpg.png,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_173388
179126,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx179126-FTUcfKaF1t7O.png,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_173388
179212,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b179212-DaKIRlCFhPC5.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_173388
189834,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b189834-r4NucyiFWaFU.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_173388
5522,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/5522.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_5522
154119,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx154119-z25XciBCbUwQ.png,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_154119
2275,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2275.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_2275
2276,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2276-aejb0FVt81EZ.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_2275
13937,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13937-yNIt4iMCw15o.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_2275
189893,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx189893-7T1pZjLbwEie.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,series_189893
21111,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21111-GsX3EYggAsPs.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21111
100748,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx100748-yxfcmnqCZDOU.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_21111
170998,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx170998-Xc42BizUiTeo.jpg,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,series_170998
200769,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx200769-8WkFkoFxc2fw.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_200769
154116,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx154116-3ydDI9hhvPgw.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_154116
179930,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx179930-xUYfykPhQmGm.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_154116
112145,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b112145-unzWZHLlL8uW.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_112145
21787,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21787-la3EKUkOUDFU.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_21787
6033,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6033-TKDWyjZN3dXk.png,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6033
11359,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx11359-nrHXrZLrA3CG.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6033
14837,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14837.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6033
20635,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20635-gUYy4KZfYRb0.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6033
20778,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20778-HYEes09iv8fJ.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6033
21175,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx21175-EH06qlfF8TnB.jpg,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6033
177442,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b177442-pHt6vciVeFxR.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,series_6033
101302,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101302-7L0lcwYeFQQM.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,series_6033
102352,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b102352-iTBUsIV9x7KH.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6033
170083,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx170083-GTwRrhTApcLR.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6033
206814,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx206814-1NJiXCcdPatd.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6033
20479,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20479.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,series_20479
178312,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx178312-iGhE7xvvCReS.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_178312
7178,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx7178-W51JsEMY0QJN.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_7178
20538,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20538.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20538
20822,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20822.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_20538
171395,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx171395-VQpAqaUfn9KY.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_171395
128394,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128394-hNrBsBhqj50E.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_128394
102355,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx102355-roV0iR2kPK07.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_102355
97966,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/97966-CXQAWexm5ppv.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,series_97966
151660,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b151660-c3I5jGjMLmtv.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_151660
1429,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1429-t5zqVgaMNqIo.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1429
14039,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14039.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,series_14039
193607,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx193607-gz99SDr9wgmq.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_193607
159730,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx159730-wRM3aTBsGmXA.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,series_159730
175868,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx175868-oSzeoiq8nAkj.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_175868
184280,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx184280-FA1sWge8Wp5b.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_175868
2645,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2645.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_2645
6682,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6682-ZptgLsCCNHjL.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_6682
7739,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx7739-emb75TfVlWqY.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,series_6682
110465,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b110465-88oZom1dkWPY.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_6682
2955,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/2955.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_2955
17867,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17867.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_17867
97905,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx97905-ybcBmnEunHV5.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,series_17867
20632,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx20632-Mkgbtvi1kmhD.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_20632
20853,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx20853-q12T6ELsEyi3.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_20632
181440,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx181440-YfrrFmLHwFBR.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,series_20632
185714,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx185714-YYhn41FIOfmM.jpg,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_20632
21494,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21494-ue9s005yBB3w.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,series_21494
186003,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx186003-scKw8JoTtnMT.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_186003
169291,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx169291-0100fuVsTZVD.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_169291
176283,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx176283-aCOyggAnG6fa.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_169291
4066,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx4066-4JZkk2H7zLC1.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,series_4066
132010,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx132010-s0o3Rg0XvDXl.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_132010
212319,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx212319-y1qSwLdqI2Cv.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,series_212319
13159,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b13159-8KMdX8bU2Kgl.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_13159
3566,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/3566.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_3566
181824,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b181824-wsm6HgEjjagw.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_181824
181825,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b181825-0tgUvgAIATma.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_181824
181826,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b181826-vTL3JLtNjaPf.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,series_181824
9750,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9750.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_9750
10934,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10934.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_9750
12579,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12579.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,series_9750
13137,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13137.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_9750
16169,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx16169-JOD1GwgA0D5G.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_16169
20689,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/20689.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_16169
21125,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/21125-YQQ9Uox38gHP.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_16169
97818,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/97818-lUeduvbMIMZX.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,series_16169
21092,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx21092-1NML6TdngmBq.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_21092
1174,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1174-MVifqzK4bsCo.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,series_1135
1135,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/1135.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1135
5702,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b5702-449RdrqsHnK4.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1135
6169,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/6169.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,series_1135
209132,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx209132-uAEsususOR9h.png,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,series_209132
1120,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx1120-dSMPMrXYWlER.jpg,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1120
4795,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/4795.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,series_1120
8666,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx8666-CvGklrfoxiUx.jpg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,series_8666
111323,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx111323-quqYgAchD9PM.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,series_111323
143286,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx143286-5YzXw4zxjBP1.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,series_143286
142052,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx142052-whTWGQAHjETz.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,series_142052
